ocd-division/country:us/state:nc/county:burke/precinct:66	ocd-division/country:us/state:nc/county:burke/precinct:0066
ocd-division/country:us/state:nc/county:burke/precinct:70	ocd-division/country:us/state:nc/county:burke/precinct:0070
ocd-division/country:us/state:nc/county:burke/precinct:absentee	ocd-division/country:us/state:nc/county:burke/precinct:absentee
ocd-division/country:us/state:nc/county:bertie/precinct:absentee	ocd-division/country:us/state:nc/county:bertie/precinct:absentee
ocd-division/country:us/state:nc/county:bertie/precinct:os-lob	ocd-division/country:us/state:nc/county:bertie/precinct:one_stop
ocd-division/country:us/state:nc/county:bertie/precinct:os-pow	ocd-division/country:us/state:nc/county:bertie/precinct:one_stop
ocd-division/country:us/state:nc/county:dare/precinct:absentee	ocd-division/country:us/state:nc/county:dare/precinct:absentee
ocd-division/country:us/state:nc/county:union/precinct:1	ocd-division/country:us/state:nc/county:union/precinct:001
ocd-division/country:us/state:nc/county:union/precinct:10	ocd-division/country:us/state:nc/county:union/precinct:010
ocd-division/country:us/state:nc/county:union/precinct:11	ocd-division/country:us/state:nc/county:union/precinct:011
ocd-division/country:us/state:nc/county:union/precinct:12	ocd-division/country:us/state:nc/county:union/precinct:012
ocd-division/country:us/state:nc/county:union/precinct:13	ocd-division/country:us/state:nc/county:union/precinct:013
ocd-division/country:us/state:nc/county:union/precinct:14	ocd-division/country:us/state:nc/county:union/precinct:014
ocd-division/country:us/state:nc/county:union/precinct:15	ocd-division/country:us/state:nc/county:union/precinct:015
ocd-division/country:us/state:nc/county:union/precinct:16	ocd-division/country:us/state:nc/county:union/precinct:016
ocd-division/country:us/state:nc/county:union/precinct:17a	ocd-division/country:us/state:nc/county:union/precinct:017a
ocd-division/country:us/state:nc/county:union/precinct:17b	ocd-division/country:us/state:nc/county:union/precinct:017b
ocd-division/country:us/state:nc/county:union/precinct:18	ocd-division/country:us/state:nc/county:union/precinct:018
ocd-division/country:us/state:nc/county:union/precinct:19	ocd-division/country:us/state:nc/county:union/precinct:019
ocd-division/country:us/state:nc/county:union/precinct:2	ocd-division/country:us/state:nc/county:union/precinct:002
ocd-division/country:us/state:nc/county:union/precinct:20a	ocd-division/country:us/state:nc/county:union/precinct:020a
ocd-division/country:us/state:nc/county:union/precinct:20b	ocd-division/country:us/state:nc/county:union/precinct:020b
ocd-division/country:us/state:nc/county:union/precinct:21	ocd-division/country:us/state:nc/county:union/precinct:021
ocd-division/country:us/state:nc/county:union/precinct:22	ocd-division/country:us/state:nc/county:union/precinct:022
ocd-division/country:us/state:nc/county:union/precinct:23	ocd-division/country:us/state:nc/county:union/precinct:023
ocd-division/country:us/state:nc/county:union/precinct:24	ocd-division/country:us/state:nc/county:union/precinct:024
ocd-division/country:us/state:nc/county:union/precinct:25	ocd-division/country:us/state:nc/county:union/precinct:025
ocd-division/country:us/state:nc/county:union/precinct:26	ocd-division/country:us/state:nc/county:union/precinct:026
ocd-division/country:us/state:nc/county:union/precinct:27	ocd-division/country:us/state:nc/county:union/precinct:027
ocd-division/country:us/state:nc/county:union/precinct:28a	ocd-division/country:us/state:nc/county:union/precinct:028
ocd-division/country:us/state:nc/county:union/precinct:28b	ocd-division/country:us/state:nc/county:union/precinct:028
ocd-division/country:us/state:nc/county:union/precinct:28c	ocd-division/country:us/state:nc/county:union/precinct:028
ocd-division/country:us/state:nc/county:union/precinct:28d	ocd-division/country:us/state:nc/county:union/precinct:028
ocd-division/country:us/state:nc/county:union/precinct:29a	ocd-division/country:us/state:nc/county:union/precinct:029a
ocd-division/country:us/state:nc/county:union/precinct:29b	ocd-division/country:us/state:nc/county:union/precinct:029b
ocd-division/country:us/state:nc/county:union/precinct:29c	ocd-division/country:us/state:nc/county:union/precinct:029c
ocd-division/country:us/state:nc/county:union/precinct:3	ocd-division/country:us/state:nc/county:union/precinct:003
ocd-division/country:us/state:nc/county:union/precinct:30	ocd-division/country:us/state:nc/county:union/precinct:030
ocd-division/country:us/state:nc/county:union/precinct:31	ocd-division/country:us/state:nc/county:union/precinct:031
ocd-division/country:us/state:nc/county:union/precinct:32	ocd-division/country:us/state:nc/county:union/precinct:032
ocd-division/country:us/state:nc/county:union/precinct:33	ocd-division/country:us/state:nc/county:union/precinct:033
ocd-division/country:us/state:nc/county:union/precinct:34	ocd-division/country:us/state:nc/county:union/precinct:034
ocd-division/country:us/state:nc/county:union/precinct:35	ocd-division/country:us/state:nc/county:union/precinct:035
ocd-division/country:us/state:nc/county:union/precinct:36	ocd-division/country:us/state:nc/county:union/precinct:036
ocd-division/country:us/state:nc/county:union/precinct:37a	ocd-division/country:us/state:nc/county:union/precinct:037a
ocd-division/country:us/state:nc/county:union/precinct:37b	ocd-division/country:us/state:nc/county:union/precinct:037b
ocd-division/country:us/state:nc/county:union/precinct:38a	ocd-division/country:us/state:nc/county:union/precinct:038a
ocd-division/country:us/state:nc/county:union/precinct:38b	ocd-division/country:us/state:nc/county:union/precinct:038b
ocd-division/country:us/state:nc/county:union/precinct:39	ocd-division/country:us/state:nc/county:union/precinct:039
ocd-division/country:us/state:nc/county:union/precinct:4	ocd-division/country:us/state:nc/county:union/precinct:004
ocd-division/country:us/state:nc/county:union/precinct:40	ocd-division/country:us/state:nc/county:union/precinct:040
ocd-division/country:us/state:nc/county:union/precinct:41	ocd-division/country:us/state:nc/county:union/precinct:041
ocd-division/country:us/state:nc/county:union/precinct:42	ocd-division/country:us/state:nc/county:union/precinct:042
ocd-division/country:us/state:nc/county:union/precinct:43	ocd-division/country:us/state:nc/county:union/precinct:043
ocd-division/country:us/state:nc/county:union/precinct:5	ocd-division/country:us/state:nc/county:union/precinct:005
ocd-division/country:us/state:nc/county:union/precinct:6	ocd-division/country:us/state:nc/county:union/precinct:006
ocd-division/country:us/state:nc/county:union/precinct:7	ocd-division/country:us/state:nc/county:union/precinct:007
ocd-division/country:us/state:nc/county:union/precinct:8	ocd-division/country:us/state:nc/county:union/precinct:008
ocd-division/country:us/state:nc/county:union/precinct:9	ocd-division/country:us/state:nc/county:union/precinct:009
ocd-division/country:us/state:nc/county:union/precinct:absentee	ocd-division/country:us/state:nc/county:union/precinct:absentee
ocd-division/country:us/state:nc/county:guilford/precinct:abs~curb~prov_4	ocd-division/country:us/state:nc/county:guilford/precinct:absentee
ocd-division/country:us/state:nc/county:guilford/precinct:abs~prov~curb_1	ocd-division/country:us/state:nc/county:guilford/precinct:absentee
ocd-division/country:us/state:nc/county:guilford/precinct:abs~prov~curb_2	ocd-division/country:us/state:nc/county:guilford/precinct:absentee
ocd-division/country:us/state:nc/county:guilford/precinct:abs~prov~curb_3	ocd-division/country:us/state:nc/county:guilford/precinct:absentee
ocd-division/country:us/state:nc/county:guilford/precinct:fr5a	ocd-division/country:us/state:nc/county:guilford/precinct:fr5
ocd-division/country:us/state:nc/county:guilford/precinct:fr5b	ocd-division/country:us/state:nc/county:guilford/precinct:fr5
ocd-division/country:us/state:nc/county:guilford/precinct:g41a	ocd-division/country:us/state:nc/county:guilford/precinct:g41
ocd-division/country:us/state:nc/county:guilford/precinct:g41b	ocd-division/country:us/state:nc/county:guilford/precinct:g41
ocd-division/country:us/state:nc/county:guilford/precinct:g42a	ocd-division/country:us/state:nc/county:guilford/precinct:g42
ocd-division/country:us/state:nc/county:guilford/precinct:g42b	ocd-division/country:us/state:nc/county:guilford/precinct:g42
ocd-division/country:us/state:nc/county:guilford/precinct:h27-a	ocd-division/country:us/state:nc/county:guilford/precinct:h27
ocd-division/country:us/state:nc/county:guilford/precinct:h27-b	ocd-division/country:us/state:nc/county:guilford/precinct:h27
ocd-division/country:us/state:nc/county:guilford/precinct:h28	ocd-division/country:us/state:nc/county:guilford/precinct:hp
ocd-division/country:us/state:nc/county:guilford/precinct:h29a	ocd-division/country:us/state:nc/county:guilford/precinct:hp
ocd-division/country:us/state:nc/county:guilford/precinct:h29b	ocd-division/country:us/state:nc/county:guilford/precinct:hp
ocd-division/country:us/state:nc/county:guilford/precinct:mon2a	ocd-division/country:us/state:nc/county:guilford/precinct:mon2
ocd-division/country:us/state:nc/county:guilford/precinct:mon2b	ocd-division/country:us/state:nc/county:guilford/precinct:mon2
ocd-division/country:us/state:nc/county:cleveland/precinct:br	ocd-division/country:us/state:nc/county:cleveland/precinct:bspgs
ocd-division/country:us/state:nc/county:cleveland/precinct:km_n	ocd-division/country:us/state:nc/county:cleveland/precinct:km1
ocd-division/country:us/state:nc/county:cleveland/precinct:km_s	ocd-division/country:us/state:nc/county:cleveland/precinct:km4
ocd-division/country:us/state:nc/county:cleveland/precinct:oakgrv	ocd-division/country:us/state:nc/county:cleveland/precinct:oakgr
ocd-division/country:us/state:nc/county:cleveland/precinct:s_4a	ocd-division/country:us/state:nc/county:cleveland/precinct:s4
ocd-division/country:us/state:nc/county:cleveland/precinct:s_5	ocd-division/country:us/state:nc/county:cleveland/precinct:s5
ocd-division/country:us/state:nc/county:cleveland/precinct:s_c	ocd-division/country:us/state:nc/county:cleveland/precinct:s6
ocd-division/country:us/state:nc/county:cleveland/precinct:s_s	ocd-division/country:us/state:nc/county:cleveland/precinct:s7
ocd-division/country:us/state:nc/county:stokes/precinct:1	ocd-division/country:us/state:nc/county:stokes/precinct:01
ocd-division/country:us/state:nc/county:stokes/precinct:2	ocd-division/country:us/state:nc/county:stokes/precinct:02
ocd-division/country:us/state:nc/county:stokes/precinct:3	ocd-division/country:us/state:nc/county:stokes/precinct:03
ocd-division/country:us/state:nc/county:stokes/precinct:4	ocd-division/country:us/state:nc/county:stokes/precinct:04
ocd-division/country:us/state:nc/county:stokes/precinct:5	ocd-division/country:us/state:nc/county:stokes/precinct:05
ocd-division/country:us/state:nc/county:stokes/precinct:6	ocd-division/country:us/state:nc/county:stokes/precinct:06
ocd-division/country:us/state:nc/county:stokes/precinct:7	ocd-division/country:us/state:nc/county:stokes/precinct:07
ocd-division/country:us/state:nc/county:stokes/precinct:8	ocd-division/country:us/state:nc/county:stokes/precinct:08
ocd-division/country:us/state:nc/county:stokes/precinct:9	ocd-division/country:us/state:nc/county:stokes/precinct:09
ocd-division/country:us/state:nc/county:stokes/precinct:absentee	ocd-division/country:us/state:nc/county:stokes/precinct:absentee
ocd-division/country:us/state:nc/county:stokes/precinct:os_danbury	ocd-division/country:us/state:nc/county:stokes/precinct:one_stop
ocd-division/country:us/state:nc/county:stokes/precinct:os_king	ocd-division/country:us/state:nc/county:stokes/precinct:one_stop
ocd-division/country:us/state:nc/county:stokes/precinct:os_walnut_cove	ocd-division/country:us/state:nc/county:stokes/precinct:one_stop
ocd-division/country:us/state:nc/county:transylvania/precinct:tc1	ocd-division/country:us/state:nc/county:transylvania/precinct:bg
ocd-division/country:us/state:nc/county:transylvania/precinct:tc7	ocd-division/country:us/state:nc/county:transylvania/precinct:lt
ocd-division/country:us/state:nc/county:stanly/precinct:10	ocd-division/country:us/state:nc/county:stanly/precinct:0010
ocd-division/country:us/state:nc/county:stanly/precinct:11	ocd-division/country:us/state:nc/county:stanly/precinct:0011
ocd-division/country:us/state:nc/county:stanly/precinct:12	ocd-division/country:us/state:nc/county:stanly/precinct:0012
ocd-division/country:us/state:nc/county:stanly/precinct:13	ocd-division/country:us/state:nc/county:stanly/precinct:0013
ocd-division/country:us/state:nc/county:stanly/precinct:14	ocd-division/country:us/state:nc/county:stanly/precinct:0014
ocd-division/country:us/state:nc/county:stanly/precinct:15	ocd-division/country:us/state:nc/county:stanly/precinct:0015
ocd-division/country:us/state:nc/county:stanly/precinct:16	ocd-division/country:us/state:nc/county:stanly/precinct:0016
ocd-division/country:us/state:nc/county:stanly/precinct:17	ocd-division/country:us/state:nc/county:stanly/precinct:0017
ocd-division/country:us/state:nc/county:stanly/precinct:18	ocd-division/country:us/state:nc/county:stanly/precinct:0018
ocd-division/country:us/state:nc/county:stanly/precinct:19	ocd-division/country:us/state:nc/county:stanly/precinct:0019
ocd-division/country:us/state:nc/county:stanly/precinct:2	ocd-division/country:us/state:nc/county:stanly/precinct:0002
ocd-division/country:us/state:nc/county:stanly/precinct:20	ocd-division/country:us/state:nc/county:stanly/precinct:0020
ocd-division/country:us/state:nc/county:stanly/precinct:21	ocd-division/country:us/state:nc/county:stanly/precinct:0021
ocd-division/country:us/state:nc/county:stanly/precinct:22	ocd-division/country:us/state:nc/county:stanly/precinct:0022
ocd-division/country:us/state:nc/county:stanly/precinct:23	ocd-division/country:us/state:nc/county:stanly/precinct:0023
ocd-division/country:us/state:nc/county:stanly/precinct:24	ocd-division/country:us/state:nc/county:stanly/precinct:0024
ocd-division/country:us/state:nc/county:stanly/precinct:25	ocd-division/country:us/state:nc/county:stanly/precinct:0025
ocd-division/country:us/state:nc/county:stanly/precinct:26	ocd-division/country:us/state:nc/county:stanly/precinct:0026
ocd-division/country:us/state:nc/county:stanly/precinct:27	ocd-division/country:us/state:nc/county:stanly/precinct:0027
ocd-division/country:us/state:nc/county:stanly/precinct:28	ocd-division/country:us/state:nc/county:stanly/precinct:0028
ocd-division/country:us/state:nc/county:stanly/precinct:3	ocd-division/country:us/state:nc/county:stanly/precinct:0003
ocd-division/country:us/state:nc/county:stanly/precinct:7	ocd-division/country:us/state:nc/county:stanly/precinct:0007
ocd-division/country:us/state:nc/county:stanly/precinct:8	ocd-division/country:us/state:nc/county:stanly/precinct:0008
ocd-division/country:us/state:nc/county:davidson/precinct:4	ocd-division/country:us/state:nc/county:davidson/precinct:04
ocd-division/country:us/state:nc/county:davidson/precinct:6	ocd-division/country:us/state:nc/county:davidson/precinct:06
ocd-division/country:us/state:nc/county:davidson/precinct:8	ocd-division/country:us/state:nc/county:davidson/precinct:08
ocd-division/country:us/state:nc/county:davidson/precinct:80a	ocd-division/country:us/state:nc/county:davidson/precinct:80
ocd-division/country:us/state:nc/county:davidson/precinct:86a	ocd-division/country:us/state:nc/county:davidson/precinct:80
ocd-division/country:us/state:nc/county:davidson/precinct:88	ocd-division/country:us/state:nc/county:davidson/precinct:80
ocd-division/country:us/state:nc/county:davidson/precinct:absentee	ocd-division/country:us/state:nc/county:davidson/precinct:absentee
ocd-division/country:us/state:nc/county:greene/precinct:absentee	ocd-division/country:us/state:nc/county:greene/precinct:absentee
ocd-division/country:us/state:nc/county:greene/precinct:one_stop	ocd-division/country:us/state:nc/county:greene/precinct:one_stop
ocd-division/country:us/state:nc/county:greene/precinct:sh~1	ocd-division/country:us/state:nc/county:greene/precinct:sh1
ocd-division/country:us/state:nc/county:ashe/precinct:2	ocd-division/country:us/state:nc/county:ashe/precinct:02
ocd-division/country:us/state:nc/county:ashe/precinct:3	ocd-division/country:us/state:nc/county:ashe/precinct:03
ocd-division/country:us/state:nc/county:ashe/precinct:4	ocd-division/country:us/state:nc/county:ashe/precinct:04
ocd-division/country:us/state:nc/county:ashe/precinct:6	ocd-division/country:us/state:nc/county:ashe/precinct:06
ocd-division/country:us/state:nc/county:ashe/precinct:7	ocd-division/country:us/state:nc/county:ashe/precinct:07
ocd-division/country:us/state:nc/county:ashe/precinct:8	ocd-division/country:us/state:nc/county:ashe/precinct:08
ocd-division/country:us/state:nc/county:ashe/precinct:9	ocd-division/country:us/state:nc/county:ashe/precinct:09
ocd-division/country:us/state:nc/county:ashe/precinct:absentee	ocd-division/country:us/state:nc/county:ashe/precinct:absentee
ocd-division/country:us/state:nc/county:ashe/precinct:one_stop	ocd-division/country:us/state:nc/county:ashe/precinct:one_stop
ocd-division/country:us/state:nc/county:polk/precinct:absentee	ocd-division/country:us/state:nc/county:polk/precinct:absentee
ocd-division/country:us/state:nc/county:gaston/precinct:1	ocd-division/country:us/state:nc/county:gaston/precinct:01
ocd-division/country:us/state:nc/county:gaston/precinct:2	ocd-division/country:us/state:nc/county:gaston/precinct:02
ocd-division/country:us/state:nc/county:gaston/precinct:3	ocd-division/country:us/state:nc/county:gaston/precinct:03
ocd-division/country:us/state:nc/county:gaston/precinct:4	ocd-division/country:us/state:nc/county:gaston/precinct:04
ocd-division/country:us/state:nc/county:gaston/precinct:5	ocd-division/country:us/state:nc/county:gaston/precinct:05
ocd-division/country:us/state:nc/county:gaston/precinct:6	ocd-division/country:us/state:nc/county:gaston/precinct:06
ocd-division/country:us/state:nc/county:gaston/precinct:7	ocd-division/country:us/state:nc/county:gaston/precinct:07
ocd-division/country:us/state:nc/county:gaston/precinct:8	ocd-division/country:us/state:nc/county:gaston/precinct:08
ocd-division/country:us/state:nc/county:gaston/precinct:9	ocd-division/country:us/state:nc/county:gaston/precinct:09
ocd-division/country:us/state:nc/county:gaston/precinct:absentee	ocd-division/country:us/state:nc/county:gaston/precinct:absentee
ocd-division/country:us/state:nc/county:gaston/precinct:os-boe	ocd-division/country:us/state:nc/county:gaston/precinct:one_stop
ocd-division/country:us/state:nc/county:gaston/precinct:os-cherryville	ocd-division/country:us/state:nc/county:gaston/precinct:one_stop
ocd-division/country:us/state:nc/county:gaston/precinct:os-dallas	ocd-division/country:us/state:nc/county:gaston/precinct:one_stop
ocd-division/country:us/state:nc/county:gaston/precinct:os-fbc_gastonia	ocd-division/country:us/state:nc/county:gaston/precinct:one_stop
ocd-division/country:us/state:nc/county:gaston/precinct:os-library	ocd-division/country:us/state:nc/county:gaston/precinct:one_stop
ocd-division/country:us/state:nc/county:gaston/precinct:os-mount_holly	ocd-division/country:us/state:nc/county:gaston/precinct:one_stop
ocd-division/country:us/state:nc/county:onslow/precinct:absentee	ocd-division/country:us/state:nc/county:onslow/precinct:absentee
ocd-division/country:us/state:nc/county:onslow/precinct:ne22a	ocd-division/country:us/state:nc/county:onslow/precinct:ne22
ocd-division/country:us/state:nc/county:onslow/precinct:ne22b	ocd-division/country:us/state:nc/county:onslow/precinct:ne22
ocd-division/country:us/state:nc/county:onslow/precinct:os-commons_rec_ctr	ocd-division/country:us/state:nc/county:onslow/precinct:one_stop
ocd-division/country:us/state:nc/county:onslow/precinct:os-onslow_office	ocd-division/country:us/state:nc/county:onslow/precinct:one_stop
ocd-division/country:us/state:nc/county:onslow/precinct:os-swansboro_rotary	ocd-division/country:us/state:nc/county:onslow/precinct:one_stop
ocd-division/country:us/state:nc/county:onslow/precinct:os-verona	ocd-division/country:us/state:nc/county:onslow/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:1.1	ocd-division/country:us/state:nc/county:buncombe/precinct:01.1
ocd-division/country:us/state:nc/county:buncombe/precinct:14.3	ocd-division/country:us/state:nc/county:buncombe/precinct:14.2
ocd-division/country:us/state:nc/county:buncombe/precinct:16.2	ocd-division/country:us/state:nc/county:buncombe/precinct:17.1
ocd-division/country:us/state:nc/county:buncombe/precinct:18.2	ocd-division/country:us/state:nc/county:buncombe/precinct:19.1
ocd-division/country:us/state:nc/county:buncombe/precinct:2.1	ocd-division/country:us/state:nc/county:buncombe/precinct:02.1
ocd-division/country:us/state:nc/county:buncombe/precinct:21.1	ocd-division/country:us/state:nc/county:buncombe/precinct:20.1
ocd-division/country:us/state:nc/county:buncombe/precinct:22.2	ocd-division/country:us/state:nc/county:buncombe/precinct:20.1
ocd-division/country:us/state:nc/county:buncombe/precinct:23.2	ocd-division/country:us/state:nc/county:buncombe/precinct:24.1
ocd-division/country:us/state:nc/county:buncombe/precinct:23.3	ocd-division/country:us/state:nc/county:buncombe/precinct:24.1
ocd-division/country:us/state:nc/county:buncombe/precinct:27.2	ocd-division/country:us/state:nc/county:buncombe/precinct:26.1
ocd-division/country:us/state:nc/county:buncombe/precinct:29.2	ocd-division/country:us/state:nc/county:buncombe/precinct:30.1
ocd-division/country:us/state:nc/county:buncombe/precinct:3.1	ocd-division/country:us/state:nc/county:buncombe/precinct:03.1
ocd-division/country:us/state:nc/county:buncombe/precinct:30.2	ocd-division/country:us/state:nc/county:buncombe/precinct:30.1
ocd-division/country:us/state:nc/county:buncombe/precinct:30.3	ocd-division/country:us/state:nc/county:buncombe/precinct:30.1
ocd-division/country:us/state:nc/county:buncombe/precinct:39.2	ocd-division/country:us/state:nc/county:buncombe/precinct:39.1
ocd-division/country:us/state:nc/county:buncombe/precinct:39.3	ocd-division/country:us/state:nc/county:buncombe/precinct:39.1
ocd-division/country:us/state:nc/county:buncombe/precinct:4.1	ocd-division/country:us/state:nc/county:buncombe/precinct:04.1
ocd-division/country:us/state:nc/county:buncombe/precinct:40.2	ocd-division/country:us/state:nc/county:buncombe/precinct:41.1
ocd-division/country:us/state:nc/county:buncombe/precinct:42.1	ocd-division/country:us/state:nc/county:buncombe/precinct:41.1
ocd-division/country:us/state:nc/county:buncombe/precinct:43.2	ocd-division/country:us/state:nc/county:buncombe/precinct:44.1
ocd-division/country:us/state:nc/county:buncombe/precinct:5.1	ocd-division/country:us/state:nc/county:buncombe/precinct:05.1
ocd-division/country:us/state:nc/county:buncombe/precinct:51.2	ocd-division/country:us/state:nc/county:buncombe/precinct:50.1
ocd-division/country:us/state:nc/county:buncombe/precinct:54.2	ocd-division/country:us/state:nc/county:buncombe/precinct:53.1
ocd-division/country:us/state:nc/county:buncombe/precinct:56.2	ocd-division/country:us/state:nc/county:buncombe/precinct:55.1
ocd-division/country:us/state:nc/county:buncombe/precinct:6.1	ocd-division/country:us/state:nc/county:buncombe/precinct:06.1
ocd-division/country:us/state:nc/county:buncombe/precinct:60.4	ocd-division/country:us/state:nc/county:buncombe/precinct:60.2
ocd-division/country:us/state:nc/county:buncombe/precinct:681	ocd-division/country:us/state:nc/county:buncombe/precinct:68.1
ocd-division/country:us/state:nc/county:buncombe/precinct:7.1	ocd-division/country:us/state:nc/county:buncombe/precinct:07.1
ocd-division/country:us/state:nc/county:buncombe/precinct:8.2	ocd-division/country:us/state:nc/county:buncombe/precinct:07.1
ocd-division/country:us/state:nc/county:buncombe/precinct:8.3	ocd-division/country:us/state:nc/county:buncombe/precinct:07.1
ocd-division/country:us/state:nc/county:buncombe/precinct:9.1	ocd-division/country:us/state:nc/county:buncombe/precinct:09.1
ocd-division/country:us/state:nc/county:buncombe/precinct:absentee	ocd-division/country:us/state:nc/county:buncombe/precinct:absentee
ocd-division/country:us/state:nc/county:buncombe/precinct:os_abtc	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_accc	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_avml	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_bmbl	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_btfd	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_ecbl	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_fcam	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_fvbl	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_lcbl	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_morc	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_nabl	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_nhpc	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_pack	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_pcbc	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_sbbl	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_unca	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_wabl	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_wgsc	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_woco	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:buncombe/precinct:os_wvth	ocd-division/country:us/state:nc/county:buncombe/precinct:one_stop
ocd-division/country:us/state:nc/county:cabarrus/precinct:1-02	ocd-division/country:us/state:nc/county:cabarrus/precinct:01-02
ocd-division/country:us/state:nc/county:cabarrus/precinct:1-04	ocd-division/country:us/state:nc/county:cabarrus/precinct:01-04
ocd-division/country:us/state:nc/county:cabarrus/precinct:1-06	ocd-division/country:us/state:nc/county:cabarrus/precinct:01-06
ocd-division/country:us/state:nc/county:cabarrus/precinct:1-07	ocd-division/country:us/state:nc/county:cabarrus/precinct:01-07
ocd-division/country:us/state:nc/county:cabarrus/precinct:1-08	ocd-division/country:us/state:nc/county:cabarrus/precinct:01-08
ocd-division/country:us/state:nc/county:cabarrus/precinct:1-09	ocd-division/country:us/state:nc/county:cabarrus/precinct:01-09
ocd-division/country:us/state:nc/county:cabarrus/precinct:1-10	ocd-division/country:us/state:nc/county:cabarrus/precinct:01-10
ocd-division/country:us/state:nc/county:cabarrus/precinct:2-01	ocd-division/country:us/state:nc/county:cabarrus/precinct:02-01
ocd-division/country:us/state:nc/county:cabarrus/precinct:2-02	ocd-division/country:us/state:nc/county:cabarrus/precinct:02-02
ocd-division/country:us/state:nc/county:cabarrus/precinct:2-03	ocd-division/country:us/state:nc/county:cabarrus/precinct:02-03
ocd-division/country:us/state:nc/county:cabarrus/precinct:2-05	ocd-division/country:us/state:nc/county:cabarrus/precinct:02-05
ocd-division/country:us/state:nc/county:cabarrus/precinct:2-06	ocd-division/country:us/state:nc/county:cabarrus/precinct:02-06
ocd-division/country:us/state:nc/county:cabarrus/precinct:2-07	ocd-division/country:us/state:nc/county:cabarrus/precinct:02-07
ocd-division/country:us/state:nc/county:cabarrus/precinct:2-08	ocd-division/country:us/state:nc/county:cabarrus/precinct:02-08
ocd-division/country:us/state:nc/county:cabarrus/precinct:2-09	ocd-division/country:us/state:nc/county:cabarrus/precinct:02-09
ocd-division/country:us/state:nc/county:cabarrus/precinct:3-00	ocd-division/country:us/state:nc/county:cabarrus/precinct:03-00
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-01	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-01
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-02	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-02
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-03	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-03
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-04	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-04
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-05	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-05
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-06	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-06
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-07	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-07
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-08	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-08
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-09	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-09
ocd-division/country:us/state:nc/county:cabarrus/precinct:4-10	ocd-division/country:us/state:nc/county:cabarrus/precinct:04-10
ocd-division/country:us/state:nc/county:cabarrus/precinct:5-00	ocd-division/country:us/state:nc/county:cabarrus/precinct:05-00
